,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,year,round,circuitId,name_x,date,time,url_x,constructorRef,name_y,nationality,url_y
123,5615,141,1,6.0,2,2,0,2001,1,1,Australian Grand Prix,2001-03-04,\N,http://en.wikipedia.org/wiki/2001_Australian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
124,5625,142,1,11.0,2,2,0,2001,2,2,Malaysian Grand Prix,2001-03-18,\N,http://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
125,5636,143,1,21.0,2,2,1,2001,3,18,Brazilian Grand Prix,2001-04-01,\N,http://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
126,5647,144,1,30.0,2,2,1,2001,4,21,San Marino Grand Prix,2001-04-15,\N,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
127,5658,145,1,32.0,2,2,1,2001,5,4,Spanish Grand Prix,2001-04-29,\N,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
128,5669,146,1,42.0,2,2,2,2001,6,23,Austrian Grand Prix,2001-05-13,\N,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
129,5680,147,1,44.0,2,2,2,2001,7,6,Monaco Grand Prix,2001-05-27,\N,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
130,5691,148,1,48.0,2,2,2,2001,8,7,Canadian Grand Prix,2001-06-10,\N,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
131,5702,149,1,53.0,2,2,2,2001,9,20,European Grand Prix,2001-06-24,\N,http://en.wikipedia.org/wiki/2001_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
132,5713,150,1,56.0,2,2,2,2001,10,8,French Grand Prix,2001-07-01,\N,http://en.wikipedia.org/wiki/2001_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
133,5724,151,1,66.0,2,2,3,2001,11,9,British Grand Prix,2001-07-15,\N,http://en.wikipedia.org/wiki/2001_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
134,5735,152,1,66.0,2,2,3,2001,12,10,German Grand Prix,2001-07-29,\N,http://en.wikipedia.org/wiki/2001_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
135,5746,153,1,72.0,2,2,3,2001,13,11,Hungarian Grand Prix,2001-08-19,\N,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
136,5757,154,1,81.0,2,2,3,2001,14,13,Belgian Grand Prix,2001-09-02,\N,http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
137,5768,155,1,81.0,2,2,3,2001,15,14,Italian Grand Prix,2001-09-16,\N,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
138,5779,156,1,95.0,2,2,4,2001,16,19,United States Grand Prix,2001-09-30,\N,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
139,5790,157,1,102.0,2,2,4,2001,17,22,Japanese Grand Prix,2001-10-14,\N,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
140,1476,160,1,10.0,2,2,0,2000,3,21,San Marino Grand Prix,2000-04-09,\N,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
141,1487,161,1,26.0,2,2,1,2000,4,9,British Grand Prix,2000-04-23,\N,http://en.wikipedia.org/wiki/2000_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
142,1498,162,1,42.0,2,2,2,2000,5,4,Spanish Grand Prix,2000-05-07,\N,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
143,1509,163,1,52.0,2,2,2,2000,6,20,European Grand Prix,2000-05-21,\N,http://en.wikipedia.org/wiki/2000_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
144,1520,164,1,63.0,2,2,3,2000,7,6,Monaco Grand Prix,2000-06-04,\N,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
145,1531,165,1,66.0,2,2,3,2000,8,7,Canadian Grand Prix,2000-06-18,\N,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
146,1542,166,1,82.0,2,2,4,2000,9,8,French Grand Prix,2000-07-02,\N,http://en.wikipedia.org/wiki/2000_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
147,1553,167,1,98.0,1,1,5,2000,10,23,Austrian Grand Prix,2000-07-16,\N,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
148,1564,168,1,108.0,1,1,5,2000,11,10,German Grand Prix,2000-07-30,\N,http://en.wikipedia.org/wiki/2000_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
149,1575,169,1,122.0,1,1,6,2000,12,11,Hungarian Grand Prix,2000-08-13,\N,http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
150,1586,170,1,135.0,1,1,7,2000,13,13,Belgian Grand Prix,2000-08-27,\N,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
151,1597,171,1,141.0,1,1,7,2000,14,14,Italian Grand Prix,2000-09-10,\N,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
152,1608,172,1,143.0,2,2,7,2000,15,19,United States Grand Prix,2000-09-24,\N,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
153,1619,173,1,153.0,2,2,7,2000,16,22,Japanese Grand Prix,2000-10-08,\N,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
154,1630,174,1,162.0,2,2,7,2000,17,2,Malaysian Grand Prix,2000-10-22,\N,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
155,5466,177,1,16.0,2,2,1,1999,3,21,San Marino Grand Prix,1999-05-02,\N,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
156,5457,176,1,10.0,2,2,1,1999,2,18,Brazilian Grand Prix,1999-04-11,\N,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
157,5477,178,1,20.0,2,2,1,1999,4,6,Monaco Grand Prix,1999-05-16,\N,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
158,5488,179,1,36.0,2,2,2,1999,5,4,Spanish Grand Prix,1999-05-30,\N,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
159,5499,180,1,46.0,2,2,3,1999,6,7,Canadian Grand Prix,1999-06-13,\N,http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
160,5510,181,1,52.0,2,2,3,1999,7,8,French Grand Prix,1999-06-27,\N,http://en.wikipedia.org/wiki/1999_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
161,5521,182,1,62.0,2,2,4,1999,8,9,British Grand Prix,1999-07-11,\N,http://en.wikipedia.org/wiki/1999_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
162,5532,183,1,72.0,2,2,4,1999,9,23,Austrian Grand Prix,1999-07-25,\N,http://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
163,5543,184,1,74.0,2,2,4,1999,10,10,German Grand Prix,1999-08-01,\N,http://en.wikipedia.org/wiki/1999_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
164,5554,185,1,90.0,2,2,5,1999,11,11,Hungarian Grand Prix,1999-08-15,\N,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
165,5565,186,1,106.0,1,1,6,1999,12,13,Belgian Grand Prix,1999-08-29,\N,http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
166,5576,187,1,108.0,1,1,6,1999,13,14,Italian Grand Prix,1999-09-12,\N,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
167,5587,188,1,110.0,1,1,6,1999,14,20,European Grand Prix,1999-09-26,\N,http://en.wikipedia.org/wiki/1999_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
168,5598,189,1,114.0,2,2,6,1999,15,2,Malaysian Grand Prix,1999-10-17,\N,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
169,5609,190,1,124.0,2,2,7,1999,16,22,Japanese Grand Prix,1999-10-31,\N,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
170,2055,191,1,16.0,1,1,1,1998,1,1,Australian Grand Prix,1998-03-08,\N,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
171,2062,192,1,32.0,1,1,2,1998,2,18,Brazilian Grand Prix,1998-03-29,\N,http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
172,2070,193,1,39.0,1,1,2,1998,3,25,Argentine Grand Prix,1998-04-12,\N,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
173,2080,194,1,49.0,1,1,3,1998,4,21,San Marino Grand Prix,1998-04-26,\N,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
174,2091,195,1,65.0,1,1,4,1998,5,4,Spanish Grand Prix,1998-05-10,\N,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
175,2102,196,1,75.0,1,1,5,1998,6,6,Monaco Grand Prix,1998-05-24,\N,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
176,2113,197,1,75.0,1,1,5,1998,7,7,Canadian Grand Prix,1998-06-07,\N,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
177,2124,198,1,80.0,1,1,5,1998,8,8,French Grand Prix,1998-06-28,\N,http://en.wikipedia.org/wiki/1998_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
178,2135,199,1,86.0,1,1,5,1998,9,9,British Grand Prix,1998-07-12,\N,http://en.wikipedia.org/wiki/1998_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
179,2146,200,1,102.0,1,1,6,1998,10,23,Austrian Grand Prix,1998-07-26,\N,http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
180,2157,201,1,118.0,1,1,7,1998,11,10,German Grand Prix,1998-08-02,\N,http://en.wikipedia.org/wiki/1998_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
181,2168,202,1,125.0,1,1,7,1998,12,11,Hungarian Grand Prix,1998-08-16,\N,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
182,2179,203,1,125.0,1,1,7,1998,13,13,Belgian Grand Prix,1998-08-30,\N,http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
183,2190,204,1,128.0,1,1,7,1998,14,14,Italian Grand Prix,1998-09-13,\N,http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
184,2201,205,1,142.0,1,1,8,1998,15,20,Luxembourg Grand Prix,1998-09-27,\N,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
185,2212,206,1,156.0,1,1,9,1998,16,22,Japanese Grand Prix,1998-11-01,\N,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
186,5250,207,1,14.0,1,1,1,1997,1,1,Australian Grand Prix,1997-03-09,\N,http://en.wikipedia.org/wiki/1997_Australian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
187,5258,208,1,17.0,1,1,1,1997,2,18,Brazilian Grand Prix,1997-03-30,\N,http://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
188,5268,209,1,19.0,2,2,1,1997,3,25,Argentine Grand Prix,1997-04-13,\N,http://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
189,5279,210,1,20.0,3,3,1,1997,4,21,San Marino Grand Prix,1997-04-27,\N,http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
190,5290,211,1,20.0,3,3,1,1997,5,6,Monaco Grand Prix,1997-05-11,\N,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
191,25355,212,1,21.0,3,3,1,1997,6,4,Spanish Grand Prix,1997-05-25,\N,http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
192,25367,213,1,21.0,4,4,1,1997,7,7,Canadian Grand Prix,1997-06-15,\N,http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
193,25379,214,1,21.0,4,4,1,1997,8,8,French Grand Prix,1997-06-29,\N,http://en.wikipedia.org/wiki/1997_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
194,25391,215,1,24.0,4,4,1,1997,9,9,British Grand Prix,1997-07-13,\N,http://en.wikipedia.org/wiki/1997_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
195,25403,216,1,28.0,4,4,1,1997,10,10,German Grand Prix,1997-07-27,\N,http://en.wikipedia.org/wiki/1997_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
196,25415,217,1,28.0,4,4,1,1997,11,11,Hungarian Grand Prix,1997-08-10,\N,http://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
197,25427,218,1,28.0,4,4,1,1997,12,13,Belgian Grand Prix,1997-08-24,\N,http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
198,25439,219,1,38.0,4,4,2,1997,13,14,Italian Grand Prix,1997-09-07,\N,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
199,25451,220,1,44.0,4,4,2,1997,14,23,Austrian Grand Prix,1997-09-21,\N,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
200,25463,221,1,44.0,4,4,2,1997,15,20,Luxembourg Grand Prix,1997-09-28,\N,http://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
201,25475,222,1,47.0,4,4,2,1997,16,22,Japanese Grand Prix,1997-10-12,\N,http://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
202,25487,223,1,63.0,4,4,3,1997,17,26,European Grand Prix,1997-10-26,\N,http://en.wikipedia.org/wiki/1997_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
203,2421,224,1,2.0,4,4,0,1996,1,1,Australian Grand Prix,1996-03-10,\N,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
204,2429,225,1,5.0,4,4,0,1996,2,18,Brazilian Grand Prix,1996-03-31,\N,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
205,2440,226,1,5.0,4,4,0,1996,3,25,Argentine Grand Prix,1996-04-07,\N,http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
206,2451,227,1,9.0,4,4,0,1996,4,20,European Grand Prix,1996-04-28,\N,http://en.wikipedia.org/wiki/1996_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
207,2462,228,1,9.0,4,4,0,1996,5,21,San Marino Grand Prix,1996-05-05,\N,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
208,2473,229,1,16.0,4,4,0,1996,6,6,Monaco Grand Prix,1996-05-19,\N,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
209,2484,230,1,18.0,4,4,0,1996,7,4,Spanish Grand Prix,1996-06-02,\N,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
210,2495,231,1,23.0,4,4,0,1996,8,7,Canadian Grand Prix,1996-06-16,\N,http://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
211,2506,232,1,26.0,4,4,0,1996,9,8,French Grand Prix,1996-06-30,\N,http://en.wikipedia.org/wiki/1996_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
212,2517,233,1,32.0,4,4,0,1996,10,9,British Grand Prix,1996-07-14,\N,http://en.wikipedia.org/wiki/1996_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
213,2528,234,1,34.0,4,4,0,1996,11,10,German Grand Prix,1996-07-28,\N,http://en.wikipedia.org/wiki/1996_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
214,2539,235,1,37.0,4,4,0,1996,12,11,Hungarian Grand Prix,1996-08-11,\N,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
215,2550,236,1,41.0,4,4,0,1996,13,13,Belgian Grand Prix,1996-08-25,\N,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
216,2561,237,1,45.0,4,4,0,1996,14,14,Italian Grand Prix,1996-09-08,\N,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
217,2572,238,1,45.0,4,4,0,1996,15,27,Portuguese Grand Prix,1996-09-22,\N,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
218,2583,239,1,49.0,4,4,0,1996,16,22,Japanese Grand Prix,1996-10-13,\N,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
219,5040,240,1,4.0,4,4,0,1995,1,18,Brazilian Grand Prix,1995-03-26,\N,http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
220,5048,241,1,4.0,4,4,0,1995,2,25,Argentine Grand Prix,1995-04-09,\N,http://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
221,5058,242,1,6.0,4,4,0,1995,3,21,San Marino Grand Prix,1995-04-30,\N,http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
222,5071,243,1,6.0,4,4,0,1995,4,4,Spanish Grand Prix,1995-05-14,\N,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
223,5097,245,1,8.0,5,5,0,1995,6,7,Canadian Grand Prix,1995-06-11,\N,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
224,5084,244,1,8.0,4,4,0,1995,5,6,Monaco Grand Prix,1995-05-28,\N,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
225,5110,246,1,8.0,5,5,0,1995,7,8,French Grand Prix,1995-07-02,\N,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
226,5123,247,1,10.0,6,6,0,1995,8,9,British Grand Prix,1995-07-16,\N,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
227,5136,248,1,10.0,6,6,0,1995,9,10,German Grand Prix,1995-07-30,\N,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
228,5149,249,1,10.0,6,6,0,1995,10,11,Hungarian Grand Prix,1995-08-13,\N,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
229,5162,250,1,12.0,6,6,0,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
230,5175,251,1,21.0,4,4,0,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
231,5188,252,1,21.0,4,4,0,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
232,5201,253,1,21.0,4,4,0,1995,14,20,European Grand Prix,1995-10-01,\N,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
233,5214,254,1,21.0,4,4,0,1995,15,28,Pacific Grand Prix,1995-10-22,\N,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
234,5227,255,1,27.0,4,4,0,1995,16,22,Japanese Grand Prix,1995-10-29,\N,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
235,5240,256,1,30.0,4,4,0,1995,17,29,Australian Grand Prix,1995-11-12,\N,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
236,25524,257,1,0.0,12,12,0,1994,1,18,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
237,25538,258,1,0.0,13,13,0,1994,2,28,Pacific Grand Prix,1994-04-17,\N,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
238,25552,259,1,4.0,6,6,0,1994,3,21,San Marino Grand Prix,1994-05-01,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
239,25566,260,1,10.0,3,3,0,1994,4,6,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
240,25580,261,1,10.0,5,5,0,1994,5,4,Spanish Grand Prix,1994-05-29,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
